Serial_Number,List_Year,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Years_until_sold
190075,2019,Ellington,37 CHARTER RD,114710,158700,0.7228,Single Family,Single Family,1
190998,2019,Fairfield,525 HOLLY DALE ROAD,552860,710000,0.7787,Single Family,Single Family,1
192440,2019,Bridgeport,196 PARK ST,122590,235000,0.5217,Three Family,Three Family,1
19095,2019,Hartford,471 GARDEN ST,55370,75583,0.7326,Three Family,Three Family,0
19123,2019,Haddam,214 CEDAR LAKE RD,162170,316000,0.5132,Single Family,Single Family,1
190313,2019,Berlin,319 NEW BRITAIN RD #204,64800,112500,0.576,Condo,Condo,1
190362,2019,Madison,38 CROSS RD,238300,395000,0.6033,Single Family,Single Family,1
1900039,2019,Cheshire,181 W JOHNSON AVE,14829890,24700000,0.6004,Nan,Nan,0
19121,2019,Burlington,28 VINEYARD RD,246050,382500,0.6433,Single Family,Single Family,1
190278,2019,Bristol,29 LINCOLN PL,104160,115250,0.9038,Two Family,Two Family,1
191179,2019,Danbury,27 MOODY LA,400400,627000,0.6386,Single Family,Single Family,1
19047,2019,East Haddam,13 SIPPLES HILL RD,163720,274800,0.5958,Single Family,Single Family,0
191066,2019,Bristol,91-93 SIXTH ST,95830,141000,0.6796,Two Family,Two Family,1
190397,2019,Manchester,111 TANNER STREET,142000,225000,0.6311,Single Family,Single Family,1
190284,2019,Manchester,227 MCKEE STREET,94000,147500,0.6373,Single Family,Single Family,1
190029,2019,Harwinton,33 BEECHWOOD DR,196840,247000,0.7969,Single Family,Single Family,0
190223,2019,Ledyard,54 PARTRIDGE HOLLOW RD,215110,275000,0.7822,Single Family,Single Family,1
190978,2019,Hamden,75 WASHINGTON AVE 3-204,51170,138000,0.3708,Condo,Condo,1
190702,2019,Manchester,1-D THOMPSON ROAD,45900,57000,0.8053,Condo,Condo,1
190334,2019,Madison,168 MIDDLE BEACH RD& 17-70,1510600,1565000,0.9652,Single Family,Single Family,1
190342,2019,Bridgeport,25 ELLSWORTH ST UNIT 1,77740,92500,0.8404,Condo,Condo,0
190628,2019,Griswold,18-20 PALMER AVE,77630,136000,0.5708,Two Family,Two Family,0
19122,2019,East Haddam,BOGEL RD,56600,66500,0.8511,Nan,Nan,1
190056,2019,Hebron,953 CHURCH ST,194920,255000,0.7644,Single Family,Single Family,1
190113,2019,Canton,112 WEST MOUNTAIN ROAD,159380,296200,0.5381,Single Family,Single Family,1
19355,2019,Farmington,19 WOODSIDE DR,219260,360000,0.6091,Single Family,Single Family,1
190169,2019,Ellington,14 RIDGEVIEW DR,212080,295000,0.7189,Single Family,Single Family,1
1900334,2019,East Haven,82 VISTA DR,103330,172000,0.6008,Single Family,Single Family,1
190987,2019,Danbury,MUSNUG RD,398000,435000,0.9149,Single Family,Single Family,1
190316,2019,Killingly,358 MASON HILL RD,110110,101193,1.0881,Single Family,Single Family,1
190096,2019,Harwinton,7 HANNAH WAY,236310,313000,0.755,Single Family,Single Family,1
190521,2019,Manchester,45 JOSEPH STREET,99800,128100,0.7791,Single Family,Single Family,1
190055,2019,Manchester,250 PORTER STREET,128100,225500,0.5681,Single Family,Single Family,0
190310,2019,Glastonbury,164 KNOLLWOOD DR,300300,525000,0.572,Single Family,Single Family,1
190780,2019,Bridgeport,660 LINDLEY ST,193570,500000,0.3871,Nan,Nan,1
19182,2019,Darien,110 LEROY AVE,511820,985000,0.5196,Single Family,Single Family,1
190293,2019,Ledyard,47 ARROWHEAD DR,121450,237000,0.5124,Single Family,Single Family,1
190615,2019,Hamden,264 WILLOW ST,132650,150000,0.8843,Single Family,Single Family,1
190697,2019,Enfield,30 POWDER RIDGE RD,101200,155130,0.6524,Single Family,Single Family,1
192398,2019,Bridgeport,881 LAFAYETTE BLVD #4L,55150,117500,0.4694,Condo,Condo,1
190229,2019,Guilford,6 IVES PLACE,186100,350000,0.5317,Single Family,Single Family,1
190387,2019,Bridgeport,809 CLEVELAND AVE,138110,163000,0.8473,Single Family,Single Family,0
190092,2019,Brooklyn,420 CHURCH ST,219200,382900,0.5725,Single Family,Single Family,1
190132,2019,Easton,135 REDDING ROAD,895260,1120000,0.7993,Single Family,Single Family,1
190074,2019,Bridgeport,269 EAST AVE,61810,78500,0.7874,Single Family,Single Family,0
190141,2019,Bridgeport,130 ARLINGTON ST,114120,172101,0.6631,Single Family,Single Family,0
190160,2019,Hamden,515 BROOKSVALE AVE,176960,314000,0.5636,Single Family,Single Family,0
19430,2019,East Hartford,137 TOLLAND ST,92820,174000,0.5334,Single Family,Single Family,1
19482,2019,Hartford,71 NATICK ST,53795,165000,0.326030303,Two Family,Two Family,1
190064,2019,Bolton,78 MAPLE VALLEY RD,308200,450000,0.6849,Single Family,Single Family,1
19059,2019,East Hartford,63 MAPLE STREET,100090,45000,2.2242,Single Family,Single Family,0
190502,2019,Killingly,117 THOMPSON PIKE,221340,338000,0.6549,Single Family,Single Family,1
190437,2019,Guilford,131 RUSSET DR,274720,467500,0.5876,Single Family,Single Family,1
190041,2019,Cornwall,HALL RD,24100,25000,0.964,Nan,Nan,1
190098,2019,Fairfield,160 FAIRFIELD WOODS ROAD #19,162610,280000,0.5808,Condo,Condo,0
19617,2019,Hartford,20 MAPLE AVE,87850,107500,0.8172,Nan,Nan,1
190765,2019,Fairfield,165 BENNETT STREET,275950,423000,0.6524,Single Family,Single Family,1
190974,2019,Bridgeport,118 MINTURN PL,123880,215000,0.5762,Single Family,Single Family,1
190286,2019,Greenwich,12 COTTONTAIL RD,621530,925000,0.6719,Single Family,Single Family,1
190224,2019,Bethel,18 VAIL ROAD,50190,30000,1.673,Nan,Nan,1
190401,2019,Glastonbury,7 CROSBY RD,435200,701000,0.6208,Single Family,Single Family,1
19078,2019,Barkhamsted,30 SLADE RD,125710,180000,0.6984,Single Family,Single Family,1
190950,2019,Bristol,507 EMMETT ST UN B12,25970,58000,0.4478,Condo,Condo,1
190176,2019,Glastonbury,S/8AA FOOTE RD,158400,100000,1.584,Nan,Nan,1
191077,2019,Danbury,42 MIRY BROOK RD #5,5900,30000,0.1967,Single Family,Single Family,1
190463,2019,Bridgeport,80 CARTRIGHT ST UNIT 1-E,27150,31000,0.8758,Condo,Condo,0
190016,2019,Clinton,9 COLONIAL DR,242300,400000,0.6058,Single Family,Single Family,0
190949,2019,Bristol,2 WOODBINE ST,105490,150000,0.7033,Two Family,Two Family,1
19076,2019,Farmington,87 FOREST HILLS DR,488640,749900,0.6516,Single Family,Single Family,0
190918,2019,Hamden,4 PLEASANT DR,88230,112500,0.7843,Single Family,Single Family,1
190218,2019,Berlin,95 SOUTH RIDGE LANE A-103,139600,204000,0.6843,Condo,Condo,1
1900176,2019,East Hampton,82 HOG HILL RD,159050,200000,0.7953,Single Family,Single Family,1
190081,2019,Bolton,191 WEST ST,138700,187000,0.7417,Single Family,Single Family,1
19089,2019,Canterbury,208 BROOKLYN RD,336100,575000,0.5845,Single Family,Single Family,1
190117,2019,Litchfield,292 OLD MT TOM RD,366880,835000,0.4394,Single Family,Single Family,1
19125,2019,Hartford,82 WHITE ST,50190,167000,0.300538922,Single Family,Single Family,0
190651,2019,Danbury,11 FAIRFIELD AV,170100,350000,0.486,Three Family,Three Family,1
190794,2019,Hamden,100 WINTERGREEN AVE,142380,140000,1.017,Single Family,Single Family,1
19000224,2019,Cheshire,795 MARION RD,165080,295000,0.5596,Single Family,Single Family,1
190194,2019,Greenwich,9 LAFAYETTE COURT 1C,393120,935000,0.4204,Condo,Condo,0
190080,2019,Goshen,161 WEST HYERDALE DRIVE,776870,1390000,0.5589,Single Family,Single Family,1
19592,2019,East Hartford,17 JENCKS ST,90580,150000,0.6039,Nan,Nan,1
190855,2019,Bridgeport,34 TOM THUMB ST,156880,284900,0.5506,Four Family,Four Family,1
190961,2019,Bristol,161 FAIRFIELD ST,149940,280000,0.5355,Single Family,Single Family,1
19847,2019,Hartford,29 PUTNAM ST,47460,177500,0.2674,Single Family,Single Family,1
19049,2019,Colchester,43 DUTTON RD,158700,259000,0.6127,Single Family,Single Family,0
190940,2019,Bristol,493 BROOK ST,94570,184900,0.5115,Single Family,Single Family,1
190112,2019,Madison,2D YANKEE GLEN DR,141700,74000,1.9149,Condo,Condo,1
190348,2019,East Lyme,12 JOHNNY CAKE RD,158270,296000,0.5347,Single Family,Single Family,1
191270,2019,Fairfield,250 HIGH STREET,411390,620000,0.6635,Single Family,Single Family,1
19419,2019,Darien,378 BROOKSIDE ROAD,2759750,4225000,0.6532,Single Family,Single Family,1
190511,2019,Hamden,8 HIDDEN BROOK RD,292530,396000,0.7387,Single Family,Single Family,1
19044,2019,Darien,16 ALLWOOD ROAD,1127280,1450000,0.7774,Single Family,Single Family,0
19000176,2019,Granby,4 APPLETREE LN,66010,80000,0.8251,Nan,Nan,1
190648,2019,Bridgeport,133 VANGUARD ST,35480,35000,1.0137,Nan,Nan,1
191004,2019,Bridgeport,350 ROGER WILLIAMS RD,112770,170000,0.6634,Single Family,Single Family,1
190207,2019,Enfield,26 SIDOR DR,110550,168000,0.658,Single Family,Single Family,1
190543,2019,Enfield,14 LAKE DR,118420,289900,0.4085,Single Family,Single Family,1
190806,2019,Danbury,45 POCONO LN #9,241400,370000,0.6524,Single Family,Single Family,1
19086,2019,East Haddam,119 SHEEPSKIN HOLLOW RD,209060,303000,0.69,Single Family,Single Family,1
19446,2019,East Hartford,46 TERRACE AVE,97730,175000,0.5585,Single Family,Single Family,1
190235,2019,Hamden,120 MILL POND RD,146090,250000,0.5844,Single Family,Single Family,0
190406,2019,Killingly,5 HARTSHORN ST,200970,295000,0.6813,Single Family,Single Family,1
190053,2019,Hamden,1 HIDDEN BROOK RD,315350,340000,0.9275,Single Family,Single Family,0
192641,2019,Bridgeport,184-188 TAFT AVE,155410,305000,0.5095,Three Family,Three Family,1
190125,2019,Greenwich,9 LIGHTHOUSE LANE,2455600,3600000,0.6821,Single Family,Single Family,0
190152,2019,East Lyme,10 GADA RD,229880,150000,1.5325,Single Family,Single Family,1
190358,2019,Madison,5 SANDGATE CIR,207500,330000,0.6288,Condo,Condo,1
190581,2019,Danbury,6 SO CORNELL RD,147500,300000,0.4917,Single Family,Single Family,1
190998,2019,Greenwich,556 RIVERSVILLE ROAD,1274910,3705000,0.3441,Single Family,Single Family,1
190486,2019,Enfield,4 NELSON DR,133170,233500,0.5703,Single Family,Single Family,1
190443,2019,Fairfield,118 VERES STREET,279090,370000,0.7543,Single Family,Single Family,1
19416,2019,East Hartford,89 BURNHAM RD,120660,199900,0.6036,Single Family,Single Family,1
190225,2019,Manchester,106 BENTON STREET,115300,175000,0.6589,Two Family,Two Family,0
190059,2019,Clinton,21 CREAM POT RD,216100,310000,0.6971,Single Family,Single Family,0
19372,2019,Farmington,167 NEW BRITAIN AV,75170,109000,0.6896,Condo,Condo,1
190244,2019,Ledyard,46 SPICER HILL RD,253470,350000,0.7242,Single Family,Single Family,1
19022,2019,Canterbury,5 LIBRARY RD,106900,128000,0.8352,Single Family,Single Family,0
19000388,2019,Cheshire,20 BLUEFIELD CT,462520,695000,0.6655,Single Family,Single Family,1
190074,2019,Guilford,648 NO MADISON RD,201760,178000,1.1335,Single Family,Single Family,0
19000166,2019,Granby,196 SIMSBURY RD,48440,65000,0.7452,Nan,Nan,1
191093,2019,Danbury,136 PEMBROKE RD 8-76,118100,216000,0.5468,Condo,Condo,1
190283,2019,Bethel,60 DEER RUN,113820,185000,0.6152,Condo,Condo,1
190365,2019,Manchester,63 KNOLLWOOD ROAD,186100,240000,0.7754,Single Family,Single Family,1
19007,2019,Marlborough,89 SO MAIN ST,152880,259000,0.5903,Single Family,Single Family,0
19033,2019,Eastford,20 FIRE TOWER RD,117670,225000,0.523,Single Family,Single Family,1
190100,2019,Bethany,91 HILLDALE DR,94500,60000,1.575,Nan,Nan,1
190843,2019,Danbury,22 JEFFERSON AV,133800,170000,0.7871,Single Family,Single Family,1
190633,2019,Bristol,41 REGENCY COURT,185010,336000,0.5506,Single Family,Single Family,1
190543,2019,Glastonbury,225 LEXINGTON RD,238500,370000,0.6446,Single Family,Single Family,1
190060,2019,Cromwell,37 SOVEREIGN RIDGE,286230,400000,0.7156,Single Family,Single Family,0
190217,2019,Ledyard,5 OLD FORT LN,137480,235000,0.585,Single Family,Single Family,1
19009,2019,Columbia,256 ROUTE 87 WEST,266200,285000,0.934,Single Family,Single Family,0
1900087,2019,East Haven,233 MANSFIELD GROVE RD #411,216870,70200,3.0893,Condo,Condo,0
19087,2019,Haddam,191 POKORNY RD,228230,399900,0.5707,Single Family,Single Family,1
190072,2019,Killingworth,185 BURR HILL ROAD,241190,335000,0.72,Single Family,Single Family,1
190431,2019,Manchester,199 OAK STREET,122000,227000,0.5374,Two Family,Two Family,1
190360,2019,Hamden,58 KLARMAN DR,141400,270000,0.5237,Single Family,Single Family,1
1900035,2019,Cheshire,101 SOUTHWICK CT U12-1,150280,220000,0.6831,Condo,Condo,0
1906871,2019,Greenwich,633 ROUND HILL ROAD,1877610,1305000,1.4388,Single Family,Single Family,1
190512,2019,Norwalk,16 WILTON AVE,289720,400000,0.7243,Two Family,Two Family,1
19000308,2019,Cheshire,4 CHERRYWOOD CIR,184940,307500,0.6014,Single Family,Single Family,1
190365,2019,East Windsor,1703 MEADOWVIEW DR,125960,200000,0.6298,Condo,Condo,1
19158,2019,Lebanon,23 MACK RD,154880,147900,1.0472,Single Family,Single Family,1
19407,2019,Hartford,141 CLEVELAND AVE,44765,76000,0.589,Single Family,Single Family,1
19040,2019,East Hartford,105 SHAWNEE RD,15930,23000,0.6926,Single Family,Single Family,0
19665,2019,Hartford,149 HOLCOMB ST,68565,213500,0.3211,Single Family,Single Family,1
190045,2019,Fairfield,120 ELEANOR TERRACE,391790,425000,0.9219,Single Family,Single Family,0
191162,2019,Fairfield,210 SKY TOP TERRACE,343200,435000,0.789,Single Family,Single Family,1
19013,2019,Haddam,163 THAYER RD,152230,239900,0.6346,Single Family,Single Family,0
190618,2019,Groton,99 GREAT BROOK RD,176120,300000,0.5871,Single Family,Single Family,1
190206,2019,Ledyard,5 LOUIS AVE,128660,193000,0.6666,Single Family,Single Family,1
190736,2019,Fairfield,101 CANDLEWOOD ROAD,236250,379000,0.6234,Single Family,Single Family,1
19146,2019,Farmington,56 FARMINGTON CHASE CRESCENT,129730,165000,0.7862,Condo,Condo,1
19096,2019,Lebanon,LEONARD BRIDGE RD (225-1),141120,625000,0.2258,Nan,Nan,1
19425,2019,Darien,41 MAYWOOD RD,607670,1025000,0.5928,Single Family,Single Family,1
190519,2019,Fairfield,30 WELLINGTON DRIVE,1008000,1150000,0.8765,Single Family,Single Family,1
190015,2019,Canton,704 CHERRY BROOK ROAD,250520,350000,0.7158,Single Family,Single Family,0
190342,2019,Groton,30 CENTRAL AVE,106330,130000,0.8179,Two Family,Two Family,1
19000180,2019,Cheshire,45 BROOKSIDE PL,266710,445000,0.5993,Single Family,Single Family,1
19208,2019,East Hartford,121 PORTSER ST,131270,207000,0.6342,Single Family,Single Family,1
1900239,2019,East Hampton,23 DANIEL ST,147510,210000,0.7024,Single Family,Single Family,1
190124,2019,Avon,110 PARKVIEW DRIVE,199110,262500,0.7585,Single Family,Single Family,1
190090,2019,Killingworth,15 GOLDFIELD ROAD,259900,384000,0.6768,Single Family,Single Family,1
190795,2019,Bristol,45 LOVELAND LANE,128660,200000,0.6433,Single Family,Single Family,1
190155,2019,Bristol,117 HULL ST,85470,87500,0.9768,Single Family,Single Family,0
190304,2019,Killingly,98 MAPLE ST,108430,75000,1.4457,Three Family,Three Family,1
19239,2019,East Hartford,32 ARNOLD DR,117680,185000,0.6361,Single Family,Single Family,1
190092,2019,East Granby,80 SOUTH MAIN STREET,103300,80000,1.2913,Single Family,Single Family,1
190793,2019,Bristol,139 MARCONI AVE,75740,175000,0.4328,Single Family,Single Family,1
190344,2019,Groton,488 NEW LONDON RD,207620,340000,0.6106,Single Family,Single Family,1
190114,2019,Avon,74 TALCOTT NOTCH RD,94500,175000,0.54,Nan,Nan,1
19401,2019,Hartford,160 WESTMINSTER ST,42980,110000,0.3907,Single Family,Single Family,1
190372,2019,Fairfield,186 &212 HILLSIDE ROAD,668710,700000,0.9553,Nan,Nan,1
190857,2019,Manchester,38 GARDNER STREET,117000,225000,0.52,Single Family,Single Family,1
19000355,2019,Brookfield,9 BELDEN HILL RD,704730,900000,0.783,Single Family,Single Family,1
190136,2019,East Lyme,22 INDIAN ROCK RD,474670,484000,0.9807,Single Family,Single Family,1
190535,2019,Greenwich,148 PINE ST,258020,550000,0.4691,Single Family,Single Family,1
190879,2019,Hamden,31 NOBLE ST,113890,279000,0.4082,Single Family,Single Family,1
190006,2019,Manchester,61 COLEMAN ROAD,104400,195000,0.5354,Single Family,Single Family,0
1900100,2019,East Haven,20 WEBER ST,161810,147862,1.0943,Single Family,Single Family,0
190729,2019,Griswold,70 KENWOOD,55790,125000,0.4463,Nan,Nan,1
190616,2019,Danbury,3 ACRE DR,215100,330000,0.6518,Single Family,Single Family,1
190128,2019,Hebron,13 OAKLAND RD,147860,260000,0.5687,Single Family,Single Family,1
190014,2019,Beacon Falls,6 MUNSON ROAD,212230,195000,1.0884,Single Family,Single Family,0
190259,2019,Bristol,206 BLAKESLEE ST UN 1,47460,58000,0.8183,Condo,Condo,0
190745,2019,Greenwich,52 FRONTIER ROAD,1154230,1625000,0.7103,Single Family,Single Family,1
19426,2019,East Hartford,1860 MAIN ST,118150,148800,0.794,Single Family,Single Family,1
190839,2019,Hamden,93 DANIEL RD,158900,267500,0.594,Single Family,Single Family,1
190652,2019,Hamden,77 OAKWOOD LA,222670,323000,0.6894,Single Family,Single Family,1
19000075,2019,Granby,245 MOUNTAIN RD,50910,70500,0.7221,Nan,Nan,1
190316,2019,Guilford,10 LANTERN HILL RD,398910,660000,0.6044,Single Family,Single Family,1
19000254,2019,Brookfield,113 HEATHERWOOD DR,109320,200000,0.5466,Condo,Condo,1
190096,2019,Madison,9 LITTLE HOLLOW RD,245800,275000,0.8938,Single Family,Single Family,1
190696,2019,Hamden,448 WOODIN ST,98910,170000,0.5818,Single Family,Single Family,1
190626,2019,Killingly,37 RICHARD ST,108500,234000,0.4637,Single Family,Single Family,1
190621,2019,Bridgeport,1285 BOSTON AVE,718070,2250000,0.3191,Nan,Nan,0
190226,2019,Winchester,25 ADAMS ST,136010,245000,0.5551,Single Family,Single Family,1
190690,2019,Hamden,212 AUGUR ST,116130,118035,0.9839,Single Family,Single Family,1
19050,2019,Columbia,8 HUNTERS RIDGE,54400,70000,0.7771,Nan,Nan,1
19396,2019,East Hartford,66 PHEASANT LN,121260,166000,0.7305,Single Family,Single Family,1
191985,2019,Bridgeport,2950 MADISON AVE UNIT D,49740,102500,0.4853,Condo,Condo,1
190060,2019,Bethlehem,12 WOOD CREEK RD,196600,350000,0.5617,Single Family,Single Family,1
19357,2019,Darien,170 HOLLOW TREE RIDGE ROAD,374150,535000,0.6993,Single Family,Single Family,1
190955,2019,Danbury,9 WEST CROSS TR,18200,436337,0.0417,Single Family,Single Family,1
19174,2019,Haddam,22 FOREST RIDGE RD,316490,375000,0.844,Single Family,Single Family,1
190400,2019,Greenwich,293 LAKE AVE,3856580,5100000,0.7562,Single Family,Single Family,1
190312,2019,Killingly,71 PINEVILLE RD,102620,196860,0.5213,Two Family,Two Family,1
190142,2019,Greenwich,14 HAWKWOOD LA,3265010,2900000,1.1259,Single Family,Single Family,0
190638,2019,Griswold,14 RUDY CIRCLE,144060,171250,0.8412,Single Family,Single Family,1
19115,2019,Darien,16 WISTAR COURT,329350,385000,0.8555,Single Family,Single Family,1
190734,2019,Bristol,59 COLONY STREET,107730,174900,0.616,Single Family,Single Family,1
19739,2019,East Hartford,10R WHITNEY,2820,185000,0.0152,Nan,Nan,1
190751,2019,Hamden,455 HILLFIELD RD,200550,314000,0.6387,Single Family,Single Family,1
190495,2019,Fairfield,160 FAIRFIELD WOODS RD APT 25,221340,363000,0.6098,Condo,Condo,1
190244,2019,Greenwich,19 FIELD RD,603120,950000,0.6349,Single Family,Single Family,1
190858,2019,Manchester,128G HIGHLAND STREET,82700,139500,0.5928,Condo,Condo,1
190082,2019,Bridgeport,1765 CENTRAL AVE,44530,37500,1.1875,Single Family,Single Family,0
190083,2019,Guilford,5 ISLAND BAY CIRCLE,512120,760000,0.6738,Single Family,Single Family,0
19696,2019,Hartford,131 SHERBROOKE AVE,45990,89000,0.5167,Single Family,Single Family,1
190721,2019,Killingly,120 BALLOUVILLE RD,0,40000,0,Nan,Nan,1
1900465,2019,East Haven,30 SOUTH DALE ST,116710,230000,0.5074,Single Family,Single Family,1
191051,2019,Greenwich,55 STANWICH ROAD,650580,850000,0.7654,Single Family,Single Family,1
190814,2019,Hamden,181 CORBIN RD,158200,257000,0.6156,Single Family,Single Family,1
19000284,2019,Brookfield,7 BEECH TREE RD,196420,355000,0.5533,Single Family,Single Family,1
190140,2019,Avon,12 CAVENDISH PLACE,233800,335000,0.6979,Condo,Condo,1
190237,2019,Ledyard,13 CHRISTY HILL RD,138530,200000,0.6927,Single Family,Single Family,1
190744,2019,Hamden,53 ROLFE ST,104860,200000,0.5243,Single Family,Single Family,1
19349,2019,East Hartford,73 KNOLLWOOD RD,120590,184000,0.6554,Single Family,Single Family,1
19629,2019,Hartford,223 FRANKLIN AVE,51170,125000,0.40936,Three Family,Three Family,1
19484,2019,Farmington,32 TIMBERLINE DR,171050,252000,0.6788,Condo,Condo,1
190112,2019,Clinton,73 WEST MAIN ST,121000,300000,0.4033,Single Family,Single Family,1
190296,2019,East Lyme,36 SPINNAKER DR,241220,382500,0.6306,Condo,Condo,1
190480,2019,Bristol,7 WINTERGREEN RD,130550,182000,0.7173,Single Family,Single Family,1
190866,2019,Bristol,20 NEWELL AVE,102480,180000,0.5693,Single Family,Single Family,1
19022,2019,Colebrook,16 SCHOOLHOUSE ROAD,272100,330000,0.8245,Single Family,Single Family,1
19036,2019,East Haddam,99 HOPYARD RD,197580,281000,0.7031,Single Family,Single Family,0
190162,2019,Avon,12 BAILEY ROAD,278740,132500,2.1037,Single Family,Single Family,1
190115,2019,Greenwich,57 CENTER DR & 0 FERRIS DR,25970,527000,0.0493,Nan,Nan,0
190044,2019,Cromwell,10 SPRINGDALE ROAD,118580,184900,0.6413,Condo,Condo,0
1900287,2019,East Hampton,16 COMSTOCK TR,238190,398000,0.5985,Single Family,Single Family,1
190360,2019,Bristol,88 BALDWIN DR,170030,182000,0.9342,Single Family,Single Family,1
192128,2019,Bridgeport,69 ERIKA CIRCLE,164890,295000,0.5589,Single Family,Single Family,1
190036,2019,Enfield,272 PEARL ST,126030,93000,1.3552,Single Family,Single Family,0
19000003,2019,Brookfield,39 HOMESTEAD LN,126430,183000,0.6909,Condo,Condo,0
1900175,2019,East Haven,216B COSEY BEACH AVE,354170,450000,0.787,Single Family,Single Family,1
19000025,2019,Granby,35 COPPER BROOK CIR,21000,449900,0.0467,Condo,Condo,0
190470,2019,Hamden,29 DORRANCE PL,127540,237000,0.5381,Single Family,Single Family,1
190569,2019,Manchester,41 BIGELOW STREET,155100,206000,0.7529,Single Family,Single Family,1
190157,2019,Berlin,262 TOLL GATE ROAD,273000,454900,0.6001,Single Family,Single Family,1
190192,2019,East Windsor,29 MARGARET DR,158330,300000,0.5278,Single Family,Single Family,1
190511,2019,Bridgeport,347 JEWETT AVE,113210,259000,0.4371,Single Family,Single Family,0
19067,2019,Haddam,236 PLAINS RD,202860,330000,0.6147,Single Family,Single Family,1
190136,2019,Fairfield,135 PINE CREEK AVENUE,268730,66000,4.0717,Nan,Nan,0
190147,2019,Enfield,57 MEADOWS,116700,214000,0.5453,Condo,Condo,0
19000108,2019,Granby,2 WHITMAN DR,163660,300000,0.5455,Single Family,Single Family,1
191107,2019,Killingly,159 STATE AVE,95620,151000,0.6332,Single Family,Single Family,0
19225,2019,East Haddam,108 WILDWOOD RD,119240,115000,1.0369,Single Family,Single Family,1
1900052,2019,Cheshire,278 MT SANFORD RD,430320,710000,0.6061,Single Family,Single Family,0
190040,2019,Easton,439 SPORT HILL ROAD,204820,291000,0.7038,Single Family,Single Family,1
190885,2019,Danbury,28 HILLANDALE RD,263300,475000,0.5543,Single Family,Single Family,1
19000219,2019,Granby,104 SILKEY RD,245520,390000,0.6295,Single Family,Single Family,1
190222,2019,Madison,37 MATTEO COURT,468700,650000,0.7211,Single Family,Single Family,1
190028,2019,East Lyme,3 VALLEY VIEW RD,194040,315000,0.616,Single Family,Single Family,0
192081,2019,Bridgeport,105 SCOFIELD AVE,177510,414000,0.4288,Two Family,Two Family,1
190728,2019,Greenwich,85 DINGLETOWN ROAD,1761270,3750000,0.4697,Single Family,Single Family,1
191163,2019,Danbury,18 JEFFERSON AV,173600,258000,0.6729,Single Family,Single Family,1
190484,2019,Fairfield,155 BERWICK AVENUE,126630,73500,1.7229,Nan,Nan,1
190048,2019,East Windsor,43 RICE RD,136040,250000,0.5442,Single Family,Single Family,0
190263,2019,Danbury,4 GREAT MEADOWS RD,186600,319000,0.585,Single Family,Single Family,0
191088,2019,Danbury,17 COUNTRY VIEW RD,385100,639500,0.6022,Condo,Condo,1
19121,2019,Lebanon,37 SUNSET DR,178740,242500,0.7371,Single Family,Single Family,1
190104,2019,Bridgeport,83 INDIAN FIELD RD,111360,190000,0.5861,Single Family,Single Family,0
19395,2019,Darien,85 GOODWIVES RIVER RD,809760,1900000,0.4262,Single Family,Single Family,1
19000120,2019,Granby,75 HIGLEY RD,124250,90000,1.3806,Single Family,Single Family,1
190363,2019,East Windsor,305 EAST RD,39200,456546,0.0859,Single Family,Single Family,1
19027,2019,Deep River,42 BUSHY HILL RD,166670,206000,0.8091,Single Family,Single Family,1
191127,2019,Killingly,54 STATE AVE,153720,172000,0.8937,Single Family,Single Family,0
191218,2019,Killingly,12 AMANDA LN,191380,287000,0.6668,Single Family,Single Family,0
190309,2019,Hamden,545 PINE ROCK AVE,94920,178000,0.5333,Single Family,Single Family,1
190012,2019,Fairfield,90 CARROLL ROAD,361550,509000,0.7103,Single Family,Single Family,0
190441,2019,Greenwich,78 BURNING TREE RD,2799790,2800000,0.9999,Single Family,Single Family,1
190053,2019,Clinton,47 NORTH HIGH ST #2,21000,6000,3.5,Single Family,Single Family,0
190102,2019,Cromwell,1 LAUREL DR,154630,229900,0.6726,Single Family,Single Family,1
190090,2019,Beacon Falls,30 BONNA STREET,293290,405000,0.7242,Single Family,Single Family,1
190032,2019,Goshen,11 MEADOWCREST NORTH,90710,400000,0.2268,Single Family,Single Family,1
190407,2019,Bristol,38 ROSEMARY LN,124950,211000,0.5922,Single Family,Single Family,1
190257,2019,Madison,37 JOHNSON LN,199400,315000,0.633,Single Family,Single Family,1
190361,2019,East Windsor,84 GRAHAM RD,177870,290000,0.6133,Single Family,Single Family,1
190275,2019,East Lyme,21 WEST LANE,1236970,1195000,1.0351,Single Family,Single Family,1
190431,2019,Glastonbury,9 WOODFIELD XING,223000,350000,0.6371,Single Family,Single Family,1
1900537,2019,East Haven,63 COLEMAN ST #8,82800,141000,0.5872,Condo,Condo,1
190106,2019,East Hampton,7 OAKUM DOCK,89750,65010,1.3806,Single Family,Single Family,1
190096,2019,Cromwell,80 TIMBER HILL,145460,215000,0.6766,Single Family,Single Family,1
190089,2019,Litchfield,55 LITCHFIELD POND,174820,255000,0.6856,Condo,Condo,1
190538,2019,Bridgeport,5 PEARL HARBOR PLACE,69530,188000,0.3698,Single Family,Single Family,1
190423,2019,Killingly,47 JOHN ST,119490,163000,0.7331,Single Family,Single Family,1
190064,2019,Hamden,233 HELEN ST,106610,200000,0.5331,Single Family,Single Family,0
19029,2019,Barkhamsted,49 RATLUM MTN RD,239610,275000,0.8713,Single Family,Single Family,1
