Serial_Number,List_Year,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Years_until_sold
180244,2018,Berlin,2566 BERLIN TPKE,236800,350000,0.676571429,Nan,Nan,1
18905,2018,Hartford,43 BABCOCK ST,41615,110000,0.3783,Two Family,Two Family,1
18048,2018,Monroe,4 STONECROFT WAY,154600,245000,0.631,Condo,Condo,0
180217,2018,Bethel,2 SAXON ROAD,164640,320000,0.5145,Single Family,Single Family,1
18000304,2018,Brookfield,160 NORTH LAKE SHORE DR,561400,750000,0.7485,Single Family,Single Family,1
181396,2018,Milford,17 WOOD AVE,164330,115000,1.4289,Single Family,Single Family,1
1800102,2018,New Milford,15 POLARIS DR,145040,166000,0.87373494,Single Family,Single Family,0
18007,2018,Colebrook,33 STILLMAN HILL RD.,594100,889300,0.668,Single Family,Single Family,1
180945,2018,Bridgeport,758 MAPLE ST,56600,17325,3.2669,Single Family,Single Family,1
180485,2018,Bristol,95 PUTNAM ST,89180,94500,0.9437,Single Family,Single Family,1
180823,2018,Hamden,113 WAKEFIELD ST,204890,220000,0.9313,Single Family,Single Family,1
18086,2018,Montville,27 SARAH DR,121850,205000,0.5943,Single Family,Single Family,1
180383,2018,Milford,32 SHELL AVE,415340,525000,0.7911,Single Family,Single Family,0
180021,2018,Greenwich,40 WEST ELM ST 4M,577150,624000,0.9249,Condo,Condo,0
180081,2018,Hamden,24 WELCH ST,98350,190000,0.5176,Single Family,Single Family,0
181723,2018,Bridgeport,3170 OLD TOWN RD,139750,340000,0.411029412,Single Family,Single Family,1
180440,2018,Glastonbury,26 DUTTON PLACE WAY,129400,175000,0.7394,Condo,Condo,1
18279,2018,Newtown,122 LOUIS HILL ROAD,143270,221000,0.6482,Condo,Condo,1
180028,2018,Ellington,11 SKINNER RD,165230,225000,0.7343,Single Family,Single Family,0
180132,2018,North Branford,22 WOODS HILL RD,175900,240000,0.7329,Single Family,Single Family,1
18144,2018,Durham,63 DUNN HILL ROAD,141190,205000,0.6887,Single Family,Single Family,1
18214,2018,Monroe,26 UNDERHILL RD,157600,232500,0.677849462,Condo,Condo,1
180159,2018,Bethel,57 CHESTNUT STREET,180180,293000,0.6149,Single Family,Single Family,1
180935,2018,Danbury,5 OAKLAND AV,124600,132500,0.940377358,Single Family,Single Family,1
18227,2018,Colchester,20 COCO DR,196000,329900,0.5941,Single Family,Single Family,1
180356,2018,Griswold,38 FAIRVIEW AVE,60830,112000,0.5431,Single Family,Single Family,0
180398,2018,Danbury,29 MYRTLE AV,242700,355000,0.6836,Single Family,Single Family,1
180185,2018,Branford,17 MATTHEW RD,156400,206000,0.759223301,Single Family,Single Family,1
180385,2018,Fairfield,147 PRATT STREET,264740,455000,0.5818,Single Family,Single Family,1
180522,2018,Manchester,135 PORTER STREET,116500,207500,0.5614,Single Family,Single Family,1
18170,2018,East Hartford,41 COLT ST.,75940,140250,0.5414,Single Family,Single Family,0
18000090,2018,Brookfield,14 PATRICIA LN,253350,246593,1.0274,Single Family,Single Family,1
180525,2018,Branford,248 OPENING HILL RD,119100,199500,0.5969,Condo,Condo,1
180397,2018,Bristol,69-71 WOLCOTT ST,101280,140500,0.7208,Two Family,Two Family,1
18000031,2018,Brookfield,5 STONEY FARM LN,273880,400000,0.6847,Single Family,Single Family,0
180162,2018,Groton,651 GROTON LONG POINT RD,142310,175000,0.8132,Single Family,Single Family,1
180242,2018,Bethel,46 KAYVIEW DRIVE,151410,299900,0.5048,Single Family,Single Family,1
180159,2018,Glastonbury,779 MATSON HILL RD,257600,350000,0.736,Single Family,Single Family,0
180199,2018,Bristol,124 SURREY DR,88340,119000,0.7423,Single Family,Single Family,0
180023,2018,Bloomfield,25 NOLAN DR,134890,236000,0.571567797,Single Family,Single Family,0
180128,2018,Danbury,1011 COUNTRY VIEW RD,18200,367417,0.049534997,Condo,Condo,0
180731,2018,Enfield,13 OAK ST,86260,152000,0.5675,Single Family,Single Family,1
180040,2018,New Britain,200 LINWOOD ST,80080,80000,1.001,Single Family,Single Family,0
180250,2018,Bridgeport,25 CLEARVIEW CIRCLE,97920,211500,0.462978723,Single Family,Single Family,0
181840,2018,Bridgeport,390-392 WOOD AVE,168290,330000,0.5099,Three Family,Three Family,1
180104,2018,Cromwell,272 SKYVIEW DRIVE,107250,159000,0.6745,Condo,Condo,1
180294,2018,Branford,36 VICTOR HILL DR,177100,271000,0.6535,Single Family,Single Family,1
180070,2018,Newington,42 BRINLEY WAY,129520,160000,0.8095,Condo,Condo,0
180054,2018,Ellington,44 WAPPING WOOD RD,152940,249900,0.612004802,Single Family,Single Family,0
18013,2018,Durham,9 ERNEST DR,146160,258500,0.5654,Single Family,Single Family,0
180245,2018,Branford,3M THIMBLE ISLE,53800,75000,0.717333333,Condo,Condo,1
181009,2018,Fairfield,651 TUNXIS HILL ROAD,233800,365000,0.6405,Single Family,Single Family,1
180072,2018,Bethel,34 VAIL ROAD,306460,495000,0.6191,Single Family,Single Family,0
1800354,2018,East Haven,330 SHORT BEACH RD #A6,84670,108250,0.7821,Condo,Condo,1
18048,2018,Durham,64 HADDAM QUARTER RD,288960,395000,0.7315,Single Family,Single Family,1
180380,2018,Bristol,488 HART ST,234430,368500,0.6361,Single Family,Single Family,1
180135,2018,Branford,171 SHORT BEACH RD,368500,480000,0.767708333,Nan,Nan,0
180056,2018,Beacon Falls,87 DORCHESTER COURT,70590,90500,0.78,Condo,Condo,1
180613,2018,Hamden,4 HUNTING RIDGE RD,223650,412000,0.5428,Single Family,Single Family,1
180055,2018,Ansonia,93 ROCKWOOD AVE,169900,272000,0.6246,Single Family,Single Family,0
18133,2018,Derby,8 SINGER VILLAGE DR,213150,289000,0.7375,Single Family,Single Family,1
18126,2018,Hartford,225 ZION ST,63000,174000,0.362,Three Family,Three Family,0
18314,2018,East Hartford,138-142 WOODLAWN CIR,98450,140000,0.7032,Three Family,Three Family,1
18000006,2018,Brookfield,101 PARK RIDGE RD,979650,3100000,0.316,Nan,Nan,0
180361,2018,Fairfield,1107-1114 FAIRFIELD BEACH ROAD,1086260,960000,1.1315,Single Family,Single Family,1
180149,2018,Meriden,240 BROWNSTONE RIDGE,47600,68000,0.7,Nan,Nan,0
180333,2018,East Lyme,79 WEBSTER RD,174580,329000,0.5306,Single Family,Single Family,1
180269,2018,Bethel,3 MANOR LANE,301210,405000,0.7437,Condo,Condo,1
1800182,2018,East Haven,162 SOUTH END RD,132890,190000,0.6994,Single Family,Single Family,1
18015,2018,Bridgewater,232 CLAPBOARD ROAD,344100,375000,0.9176,Single Family,Single Family,1
180590,2018,Greenwich,4 LAUDER WAY,5744760,8300000,0.6921,Single Family,Single Family,1
181520,2018,Milford,73 BOTSFORD AVE,159920,270000,0.5922,Single Family,Single Family,1
18400,2018,Hartford,61 ADELAIDE ST,54775,92000,0.5953,Two Family,Two Family,1
181701,2018,Bridgeport,103 SIMS ST,6587990,90000,73.19988889,Nan,Nan,1
181003,2018,Killingly,43 HENRY RD,115430,182000,0.6342,Single Family,Single Family,0
18007,2018,Mansfield,603-607 MIDDLE TPKE,335700,695000,0.483,Nan,Nan,0
181077,2018,Bristol,24 CLOOS RD,176120,268000,0.6571,Single Family,Single Family,1
180129,2018,Middletown,16 TUSCANY HILLS DR,169590,305000,0.556,Condo,Condo,0
18154,2018,Newtown,9 ARLYN RIDGE ROAD,365120,500000,0.7302,Single Family,Single Family,1
180330,2018,Bethel,20 WESTVIEW DRIVE,166180,174300,0.9534,Single Family,Single Family,1
180065,2018,Easton,5 NEWMAN DRIVE,280330,525000,0.5339,Single Family,Single Family,1
180237,2018,East Lyme,29 WALNUT HILL RD,0,40000,0,Nan,Nan,1
180089,2018,Killingworth,44 GLADWIN ROAD,312730,495000,0.6317,Single Family,Single Family,1
180424,2018,Berlin,100 PATRICK DRIVE,282600,370000,0.7637,Single Family,Single Family,1
180368,2018,Newington,17 DEAN DR,179810,204000,0.881421569,Single Family,Single Family,1
18073,2018,Haddam,214 THAYER RD,122360,200000,0.6118,Single Family,Single Family,1
180752,2018,New Haven,107 LINDEN ST,441630,687500,0.6423,Three Family,Three Family,1
1800547,2018,New Milford,2 MTN VIEW DR,134190,220000,0.6099,Single Family,Single Family,1
1800228,2018,New Milford,1 BUCKBOARD LN,216720,317500,0.6825,Single Family,Single Family,1
181916,2018,Bridgeport,3200 PARK AVE UNIT 5E1,98640,115000,0.8577,Condo,Condo,1
180045,2018,Ellington,15 RIDGEVIEW DR,191010,250000,0.764,Single Family,Single Family,0
181399,2018,Bridgeport,143-145 DUPONT PL,110200,141250,0.7801,Two Family,Two Family,1
18000050,2018,Brookfield,5 BEACH WOOD GROVE RD,194070,337000,0.5758,Single Family,Single Family,0
180567,2018,Glastonbury,35 JUNIPER LN W,279400,430000,0.6497,Single Family,Single Family,1
180109,2018,Middletown,27 CARLL RD,132440,243700,0.5434,Single Family,Single Family,0
180036,2018,Bethlehem,294 NORTH ST,477720,425000,1.124047059,Single Family,Single Family,1
180781,2018,Bridgeport,25 BEACHVIEW AVE,183200,245000,0.7477,Single Family,Single Family,1
180106,2018,East Haddam,122 SHEEPSKIN HOLLOW RD,146580,229900,0.6375,Single Family,Single Family,1
180188,2018,New Haven,337 ALDEN AV # 8,77140,96000,0.803541667,Condo,Condo,0
180453,2018,Manchester,33 JENNY CLIFF,193900,300000,0.6463,Single Family,Single Family,1
180208,2018,Bethel,6 SHORT DRIVE,136780,274500,0.498287796,Single Family,Single Family,1
181551,2018,Waterbury,118 CLINTON ST,145720,190000,0.7669,Single Family,Single Family,1
181259,2018,Bridgeport,36 BEACON COURT,264670,339000,0.7807,Single Family,Single Family,1
180213,2018,Middletown,5 CLEW DR,156420,219900,0.7113,Condo,Condo,1
18422,2018,Hartford,7 CUMBERLAND ST,45640,165000,0.2766,Single Family,Single Family,1
18000110,2018,Granby,35 HEATHER LN,206640,304000,0.6797,Single Family,Single Family,1
181286,2018,Danbury,1 ENCLAVE DR,535100,656995,0.814465864,Condo,Condo,1
180210,2018,Bethel,19 EAGLE ROCK HILL,132860,215000,0.6179,Condo,Condo,1
18062,2018,Newtown,109 HIGH ROCK ROAD,224960,335000,0.6715,Single Family,Single Family,0
18009,2018,Marlborough,6 HEMLOCK DR,146510,186000,0.7876,Single Family,Single Family,0
180975,2018,Bridgeport,448-450 ANSON ST,171870,350000,0.491,Three Family,Three Family,1
180169,2018,Bristol,268 DIVINITY ST UN 1-1,63840,95000,0.672,Condo,Condo,0
180408,2018,Bristol,21 CARLSON ST,123200,209999,0.58666946,Two Family,Two Family,1
18931,2018,Hartford,71 MILFORD ST,53200,179000,0.297206704,Two Family,Two Family,1
181438,2018,Bridgeport,36 VIRGINIA AVE UNIT 36,35390,78000,0.4537,Condo,Condo,1
1800169,2018,East Haven,123 PLEASANT AVE,113250,206000,0.5497,Single Family,Single Family,1
181100,2018,Danbury,136 PEMBROKE RD #3-20,118100,189000,0.6248,Condo,Condo,1
18000171,2018,Brookfield,8 WHITE PINE DR,229950,399999,0.5748,Single Family,Single Family,1
180133,2018,Meriden,531 BEE ST,112700,172000,0.6552,Single Family,Single Family,0
180376,2018,Milford,433 HOUSATONIC DR,194800,375000,0.5194,Single Family,Single Family,0
180179,2018,Bloomfield,3 CHATEAU MARGAUX,170240,200000,0.8512,Condo,Condo,1
180834,2018,Greenwich,39 HEARTHSTONE DRIVE,2087890,3000000,0.6959,Single Family,Single Family,1
18228,2018,North Haven,32 MARLEN DR,175560,299000,0.587157191,Single Family,Single Family,1
180112,2018,Bridgeport,917-D WILLIAM ST,15090,26000,0.5803,Condo,Condo,0
180081,2018,Coventry,188 REYNOLDS DR,107300,125000,0.8584,Single Family,Single Family,1
181014,2018,Middletown,634 HIGH ST,116660,252000,0.4629,Three Family,Three Family,1
18027,2018,Bridgewater,709 MAIN ST SOUTH,235960,400000,0.5899,Single Family,Single Family,1
180306,2018,Manchester,31 ROSSETTO DRIVE,110700,174000,0.6362,Single Family,Single Family,1
1800423,2018,New Milford,12 MEREDITH LN,365980,515000,0.7106,Single Family,Single Family,1
180780,2018,New Haven,397 EASTERN ST # A,92330,165000,0.5595,Condo,Condo,1
181956,2018,Bridgeport,393 LAUREL AVE UNIT #207,23040,32100,0.717757009,Condo,Condo,1
180233,2018,Enfield,20 HARRIS ST,114040,139000,0.8204,Single Family,Single Family,1
181583,2018,Bridgeport,40 HAMILTON ST UNIT 8,40170,80000,0.5021,Condo,Condo,1
181104,2018,Milford,7 WAYLAND RD,155330,185000,0.8396,Single Family,Single Family,1
180014,2018,New Britain,808 FARMINGTON AVE,80290,155000,0.518,Single Family,Single Family,0
181070,2018,Bristol,78 JEANNETTE ST,21980,239900,0.0916,Nan,Nan,1
180345,2018,New Britain,22 HORACE ST,174930,345000,0.507,Nan,Nan,1
180157,2018,Bridgeport,60 LESLIE RD UNIT C,65710,150000,0.438,Condo,Condo,0
180334,2018,Berlin,8 WINCHELL DRIVE,140100,200000,0.7005,Single Family,Single Family,1
180110,2018,North Branford,229 BRANFORD RD UNIT 310,91900,120000,0.7658,Condo,Condo,1
180275,2018,Hamden,86 ROBERTSON DR,142170,275000,0.5169,Single Family,Single Family,1
18134,2018,Montville,105 COTTAGE RD,141280,189250,0.74652576,Nan,Nan,1
180007,2018,North Canaan,214 ASHLEY FALLS RD,130590,210000,0.6218,Single Family,Single Family,0
180017,2018,Beacon Falls,72 DORCHESTER COURT,74340,130000,0.5718,Condo,Condo,0
18000299,2018,Brookfield,9 POWDER HORN HILL RD,236730,470000,0.503680851,Single Family,Single Family,1
181307,2018,Bridgeport,109 FAIRVIEW AVE EXT,102200,247000,0.413765182,Single Family,Single Family,1
181097,2018,Bridgeport,2701 PARK AVE,162730,330000,0.4931,Single Family,Single Family,1
180194,2018,Bloomfield,17 CRYSTAL LN,208320,271000,0.7687,Single Family,Single Family,1
18209,2018,Colchester,19 OAKLEAF DR,161600,299900,0.5388,Single Family,Single Family,1
181029,2018,Danbury,40 BARNUM RD,218700,340000,0.6432,Single Family,Single Family,1
180380,2018,Berlin,134 CIRCLEWOOD DRIVE,270100,374000,0.7221,Single Family,Single Family,1
180603,2018,Milford,25 AVERY AVE,147740,244900,0.6032,Single Family,Single Family,0
18753,2018,Hartford,111 BEACON ST,66745,242500,0.2752,Two Family,Two Family,1
180212,2018,Bridgeport,108-118 PARK TERRACE,169230,152000,1.113355263,Two Family,Two Family,0
18907,2018,Hartford,40 THOMASTON ST,40705,51500,0.79038835,Single Family,Single Family,1
18614,2018,Hartford,437 ZION & 431 ZION,150360,150000,1.0024,Nan,Nan,1
180245,2018,Bristol,13 WILLIS ST,198380,270000,0.7347,Three Family,Three Family,0
180818,2018,Bristol,489 WOLCOTT ST #3-4,85120,127000,0.6702,Condo,Condo,1
180816,2018,Meriden,41 SUNSET AVE,102340,176400,0.5801,Single Family,Single Family,1
180499,2018,Enfield,82 ALDEN AVE,197400,337102,0.585579439,Single Family,Single Family,1
181032,2018,Killingly,85 PEEPTOAD RD,198730,305000,0.6515,Single Family,Single Family,0
180003,2018,Middlefield,20 ALGONQUIN RD,178000,283250,0.6284,Single Family,Single Family,0
18855,2018,East Hartford,126 BURKE ST,86260,144450,0.5971,Single Family,Single Family,1
18203,2018,East Hampton,8 STARR  PLACE,115250,43500,2.6494,Single Family,Single Family,1
18571,2018,East Hartford,263 BREWER ST,85060,145000,0.58662069,Single Family,Single Family,1
180349,2018,New Haven,1207 ELLA T GRASSO BLVD #C,29120,25000,1.1648,Condo,Condo,1
180443,2018,Glastonbury,80 CHAMBERLAIN LN,513700,840000,0.6115,Single Family,Single Family,1
180499,2018,Bridgeport,8 ELM ST,131490,196500,0.6691,Single Family,Single Family,0
180163,2018,New Haven,413 WINTHROP AV,112560,134640,0.83600713,Three Family,Three Family,0
180108,2018,Hamden,1730 STATE ST U310,28770,45000,0.6393,Condo,Condo,0
180774,2018,Bridgeport,158 SEAVIEW AVE,120340,110000,1.094,Nan,Nan,1
180209,2018,Glastonbury,100 HERITAGE DR,213200,289000,0.7377,Single Family,Single Family,1
180815,2018,Bristol,87 CASTLE RD,103950,192000,0.5414,Single Family,Single Family,1
180294,2018,Hamden,41 MAHER AVE,141680,167500,0.8458,Nan,Nan,1
180227,2018,Glastonbury,40 SADDLE RIDGE RD,335800,515000,0.652,Single Family,Single Family,1
180692,2018,Danbury,22-24 HAYESTOWN AV,177500,395000,0.449367089,Single Family,Single Family,1
18102,2018,Derby,86 KINGS CT,111440,92500,1.2047,Single Family,Single Family,1
180156,2018,Danbury,6 KAREN RD,199000,150000,1.3266,Single Family,Single Family,0
18168,2018,Colchester,21 JOLIN LN,283100,420000,0.674,Single Family,Single Family,1
18332,2018,Farmington,99 KNOLLWOOD RD,186330,218000,0.8547,Single Family,Single Family,1
180049,2018,Newington,92-127 FENN ROAD,875000,2000000,0.4375,Nan,Nan,0
180719,2018,Bristol,87 BIRGE RD,96110,90000,1.0678,Single Family,Single Family,1
180845,2018,Fairfield,208 VILLAGE LANE,583660,827000,0.7057,Single Family,Single Family,1
180066,2018,Ansonia,22 MAPLE ST,305100,500000,0.6102,Nan,Nan,1
18128,2018,Montville,49 PORAH RD,117320,268000,0.437761194,Single Family,Single Family,1
18562,2018,East Hartford,103 CENTRAL AVE,103060,165000,0.6246,Single Family,Single Family,1
180628,2018,Bristol,28 HILLSIDE AVE,118160,230000,0.5137,Two Family,Two Family,1
180045,2018,Middletown,246 HUNTING HILL AVE,119130,117500,1.01387234,Two Family,Two Family,0
180138,2018,Middletown,66 LORELEI CIR,147850,228000,0.6484,Single Family,Single Family,0
180414,2018,Guilford,315 WILLOW RD,311000,520000,0.598,Single Family,Single Family,1
180306,2018,Danbury,25 STETSON PL,157900,246000,0.6418,Condo,Condo,0
180155,2018,Middletown,81 CARRIAGE CROSSING,71270,123000,0.5794,Condo,Condo,0
180560,2018,Bridgeport,30 ROXBURY LANE UNIT 122,55670,70000,0.7952,Condo,Condo,1
18101,2018,Derby,178 DAVID HUMPHREYS RD,114800,176000,0.6522,Single Family,Single Family,1
180049,2018,Groton,102 DEERFIELD RIDGE DR,175700,271723,0.6466,Single Family,Single Family,0
180595,2018,Meriden,184 SO BROAD ST,95690,240000,0.398708333,Two Family,Two Family,1
180542,2018,Manchester,77 BIGELOW STREET,93800,171000,0.5485,Single Family,Single Family,1
18142,2018,East Hartford,151 ELLINGTON RD.,87210,128000,0.6813,Single Family,Single Family,0
180210,2018,Ellington,124 MOUNTAIN ST,141380,245000,0.577,Single Family,Single Family,1
180163,2018,Berlin,155 PARK DRIVE,158500,205000,0.7731,Single Family,Single Family,1
18101,2018,Durham,463 STAGECOACH RD,140070,175000,0.8004,Condo,Condo,1
18012,2018,East Hartford,57 FERNCREST DR.,82420,95700,0.8612,Single Family,Single Family,0
180411,2018,Berlin,10 MAIN STREET UNIT 222,131000,180000,0.7277,Condo,Condo,1
18020,2018,Ashford,109 POMPEY HOLLOW RD,2500,7950,0.3144,Nan,Nan,0
180328,2018,Bethel,13 MCNEIL ROAD,188510,335000,0.5627,Single Family,Single Family,1
180136,2018,Middletown,40 ROLLING GREEN,158510,250000,0.634,Single Family,Single Family,0
18115,2018,Monroe,96 TRAILSIDE DR,85500,175000,0.4885,Nan,Nan,1
180549,2018,Greenwich,81 INDIAN FIELD RD,666190,870000,0.7657,Single Family,Single Family,1
180946,2018,Meriden,25 YALE ACRES RD,79660,175000,0.4552,Single Family,Single Family,1
18835,2018,East Hartford,225 SANDRA DR,112230,157695.44,0.7116,Single Family,Single Family,1
180092,2018,East Windsor,147 WINDSORVILLE RD,124020,195500,0.6343,Single Family,Single Family,1
1800068,2018,East Haven,954 HIGH ST,133850,200000,0.6692,Single Family,Single Family,0
18333,2018,Farmington,3 KNOLLWOOD RD,202920,324000,0.6262,Single Family,Single Family,1
18503,2018,Newtown,182 BERKSHIRE ROAD,184750,245000,0.754,Single Family,Single Family,1
180037,2018,Middlebury,11 NANTUCKET WAY,318700,405950,0.785,Condo,Condo,0
180236,2018,Cromwell,35 CHELSEA DR,198730,286000,0.6948,Single Family,Single Family,1
180238,2018,Clinton,22 KELSEY RD,132500,240000,0.552,Single Family,Single Family,1
1800531,2018,New Milford,69 LANESVILLE RD,255150,600000,0.4252,Single Family,Single Family,1
180165,2018,Bridgeport,3671 OLD TOWN RD,136480,317500,0.429858268,Single Family,Single Family,0
180222,2018,Bristol,212-214 WEST ST,116110,40000,2.90275,Three Family,Three Family,0
180863,2018,Fairfield,34 MILL HILL ROAD,171220,265000,0.6461,Condo,Condo,1
1800183,2018,New Milford,15 CANDLESET COVE RD,138500,220000,0.6295,Single Family,Single Family,1
1800331,2018,New Milford,5 EARLY VIEW LN,269220,187500,1.43584,Single Family,Single Family,1
180389,2018,Branford,261 NO MAIN ST,130600,140000,0.9328,Two Family,Two Family,1
180267,2018,New Haven,70 READ ST,104510,160000,0.6531,Three Family,Three Family,1
180817,2018,Bristol,24 RICHMOND PL,108850,190000,0.5728,Two Family,Two Family,1
180460,2018,Bridgeport,1383 PEMBROKE ST,93290,168000,0.5552,Single Family,Single Family,0
180063,2018,Goshen,180 SHEARSHOP ROAD,300000,342500,0.8759,Single Family,Single Family,1
180036,2018,East Hampton,15 PEACH FARM RD,286460,380000,0.7538,Single Family,Single Family,0
180739,2018,Enfield,4 ALOHA DR,99030,175000,0.5658,Single Family,Single Family,1
18000040,2018,Granby,73 SIMSBURY RD,144610,250000,0.57844,Single Family,Single Family,0
18304,2018,Monroe,59 BLANKET MEADOW RD,376200,540000,0.6966,Single Family,Single Family,1
180248,2018,Bloomfield,2 BERKSHIRE RD,482230,700000,0.6889,Single Family,Single Family,1
18000282,2018,Brookfield,32 CANDLEWOOD SHORES RD,265530,505000,0.5258,Single Family,Single Family,1
180028,2018,Newington,403 LLOYD ST,119870,50000,2.3974,Single Family,Single Family,0
180002,2018,Bridgeport,1475 MADISON AVE,107750,220000,0.4897,Single Family,Single Family,0
18021,2018,Marlborough,17 SANER RD,218610,304000,0.7191,Single Family,Single Family,0
180056,2018,Middlefield,187 CEDAR ST,123900,179900,0.6887,Single Family,Single Family,1
18683,2018,East Hartford,47 GODAR TERRACE,118880,219000,0.5428,Single Family,Single Family,1
180914,2018,Fairfield,1192 CATAMOUNT ROAD,401030,680000,0.5897,Single Family,Single Family,1
180109,2018,Easton,439 SPORT HILL ROAD,204820,325000,0.6302,Single Family,Single Family,1
18919,2018,Hartford,67 MARTIN ST,56245,280000,0.200875,Three Family,Three Family,1
180054,2018,East Windsor,27 WINTON RD,131290,240000,0.547041667,Single Family,Single Family,0
180353,2018,Bristol,256 MECHANIC ST,227430,324900,0.7,Single Family,Single Family,1
180884,2018,Hamden,45 ROOSEVELT ST,173810,290000,0.5993,Two Family,Two Family,1
180827,2018,New Haven,1397 ELLA T GRASSO BLVD,163170,331000,0.4929,Two Family,Two Family,1
180247,2018,East Lyme,25 BAYVIEW AVE,324310,499000,0.6499,Single Family,Single Family,1
180071,2018,Bristol,295 REDSTONE HILL RD UN 25A,40110,68000,0.5898,Condo,Condo,0
180028,2018,Middletown,149 MARKHAM ST,115790,51333,2.2556,Single Family,Single Family,0
180294,2018,Guilford,11 WAUWINET CT,63270,85000,0.7443,Condo,Condo,1
181584,2018,Bridgeport,255 ROCTON AVE,121770,229900,0.529665072,Single Family,Single Family,1
18107,2018,Hartford,43 SISSON AV,57715,153000,0.3772,Three Family,Three Family,0
18292,2018,Newtown,12 FRANKLIN COURT,237160,361000,0.6569,Condo,Condo,1
180351,2018,Bristol,279 REDSTONE HILL RD UN 67,40110,70000,0.573,Condo,Condo,1
180401,2018,Branford,59 PEDDLARS DR,124700,219000,0.5694,Condo,Condo,1
180456,2018,Griswold,64 QUINEBAUG CAMP RD LOT 5,39410,50000,0.7882,Nan,Nan,1
18199,2018,Hartford,46 MAHL AVE,51765,76000,0.681118421,Two Family,Two Family,0
180018,2018,Bristol,9 UCONN DR,161770,245000,0.6602,Single Family,Single Family,0
181615,2018,Bridgeport,39 CLEARVIEW DR,98440,160000,0.61525,Single Family,Single Family,1
180003,2018,Cromwell,16 SHADY LANE,467390,430000,1.0869,Single Family,Single Family,0
180755,2018,Bridgeport,30-34 MARTIN LUTHER KING DR,150740,260000,0.5797,Two Family,Two Family,1
180102,2018,Killingworth,10 PLEASANT TRAIL,22430,40000,0.5607,Single Family,Single Family,1
18406,2018,East Hartford,30 HILLSIDE ST C4 & GAR 37,41570,55000,0.755818182,Condo,Condo,1
180131,2018,Meriden,256 GLEN HILLS RD,78610,75000,1.0481,Single Family,Single Family,0
180017,2018,Brooklyn,221 CHERRY HILL RD,117800,199900,0.5892,Single Family,Single Family,0
18019,2018,Andover,883 EAST STREET,145400,187734,0.774500091,Single Family,Single Family,1
180192,2018,Greenwich,116 NORTH OLD STONE BRIDGE RD,1218700,1395000,0.8736,Single Family,Single Family,0
1800162,2018,New Milford,7 HIGH MEADOW RD,231000,365000,0.6328,Single Family,Single Family,0
18779,2018,Hartford,37 OXFORD ST,73045,221000,0.3305,Single Family,Single Family,1
180910,2018,Bristol,51 SENECA RD,122360,190000,0.644,Single Family,Single Family,1
18390,2018,Hartford,15 SPRAGUE ST,61985,184900,0.3352,Single Family,Single Family,1
180379,2018,Bethel,137 ROCKWELL ROAD,484330,700000,0.6919,Single Family,Single Family,1
180600,2018,Bridgeport,35 BENHAM AVE,844630,1585000,0.5328,Nan,Nan,1
180012,2018,Bloomfield,51 WEST ST,150290,219500,0.684692483,Single Family,Single Family,0
180031,2018,New Fairfield,4 WOODS RD,152000,140000,1.0857,Single Family,Single Family,0
180113,2018,Beacon Falls,55 ANDRASKO ROAD,127390,240000,0.5307,Single Family,Single Family,1
180317,2018,Bethel,97 PUTNAM PARK ROAD,305760,390000,0.784,Single Family,Single Family,1
182005,2018,Bridgeport,50 GREENHOUSE RD #34A,43930,98000,0.448265306,Condo,Condo,1
180451,2018,Bristol,22 WOODCREST DR,131250,200000,0.6562,Single Family,Single Family,1
180036,2018,Berlin,46 BEECHWOOD LANE,164700,0,0,Single Family,Single Family,0
180637,2018,Meriden,270 ALLEN AVE,173740,133100,1.3053,Single Family,Single Family,1
180045,2018,Hamden,249 GORHAM AVE,97020,83000,1.1689,Single Family,Single Family,0
1800069,2018,New Milford,13 TWIN RIDGE RD,242480,359000,0.6754,Single Family,Single Family,0
180447,2018,New Britain,220-E BRITTANY FARMS,75740,130000,0.5826,Condo,Condo,1
180468,2018,New Britain,61 ALBANY AVE,156520,251000,0.6235,Four Family,Four Family,1
18125,2018,East Hampton,54 EMILY LANE,231820,315000,0.7359,Single Family,Single Family,1
180657,2018,Manchester,29 ANSALDI ROAD,106300,125000,0.8504,Single Family,Single Family,1
18452,2018,Hartford,57 WARD PL,80150,267000,0.3001,Three Family,Three Family,1
18065,2018,Montville,760 OLD COLCHESTER RD,146820,199900,0.7344,Single Family,Single Family,0
18000290,2018,Brookfield,10 DROVER RD,206250,97000,2.1262,Single Family,Single Family,1
180863,2018,Bridgeport,25 CARTRIGHT ST UNIT 6D,43870,85000,0.516117647,Condo,Condo,1
180611,2018,New Haven,87 BARNETT ST,189910,275000,0.6905,Single Family,Single Family,1
180116,2018,Brooklyn,10 RUSSELL AVE,102300,190000,0.5384,Single Family,Single Family,1
180536,2018,Branford,58 ROGERS ST,199100,355000,0.5608,Three Family,Three Family,1
18175,2018,Hartford,70 JUDSON ST,41860,23000,1.82,Two Family,Two Family,0
180764,2018,New Haven,6 CONSTANCE ST,210070,359900,0.5836,Single Family,Single Family,1
180214,2018,Branford,TABOR DR,5700,245000,0.0232,Nan,Nan,1
18065,2018,Durham,461 POWDER HILL RD,341040,454900,0.7497,Single Family,Single Family,1
18036,2018,Columbia,21 ROUTE 66 NORTH,100100,80000,1.2512,Single Family,Single Family,1
